,id,age,gender,skinColor,accessories,nailPolish,aspectOfHand,imageName,irregularities
4090,1066,21,female,medium,0,0,palmar right,Hand_0004468.jpg,0
4091,1066,21,female,medium,0,0,palmar right,Hand_0004469.jpg,0
4092,1066,21,female,medium,0,0,palmar right,Hand_0004470.jpg,0
4093,1066,21,female,medium,0,0,palmar right,Hand_0004471.jpg,0
4094,1066,21,female,medium,0,0,palmar right,Hand_0004472.jpg,0
4095,1066,21,female,medium,0,0,palmar right,Hand_0004473.jpg,0
4096,1066,21,female,medium,0,0,palmar right,Hand_0004474.jpg,0
4097,1066,21,female,medium,0,0,palmar right,Hand_0004475.jpg,0
4098,1066,21,female,medium,0,0,palmar right,Hand_0004476.jpg,0
4099,1066,21,female,medium,0,0,palmar right,Hand_0004477.jpg,0
4100,1066,21,female,medium,0,0,palmar right,Hand_0004478.jpg,0
4101,1066,21,female,medium,0,0,palmar right,Hand_0004479.jpg,0
4102,1066,21,female,medium,0,0,palmar right,Hand_0004480.jpg,0
4103,1066,21,female,medium,0,0,palmar right,Hand_0004481.jpg,0
4104,1066,21,female,medium,0,0,palmar right,Hand_0004482.jpg,0
4131,1066,21,female,medium,0,0,palmar left,Hand_0004509.jpg,0
4132,1066,21,female,medium,0,0,palmar left,Hand_0004510.jpg,0
4133,1066,21,female,medium,0,0,palmar left,Hand_0004511.jpg,0
4134,1066,21,female,medium,0,0,palmar left,Hand_0004512.jpg,0
4135,1066,21,female,medium,0,0,palmar left,Hand_0004513.jpg,0
4136,1066,21,female,medium,0,0,palmar left,Hand_0004514.jpg,0
4137,1066,21,female,medium,0,0,palmar left,Hand_0004515.jpg,0
4138,1066,21,female,medium,0,0,palmar left,Hand_0004516.jpg,0
4139,1066,21,female,medium,0,0,palmar left,Hand_0004517.jpg,0
4140,1066,21,female,medium,0,0,palmar left,Hand_0004518.jpg,0
4141,1066,21,female,medium,0,0,palmar left,Hand_0004519.jpg,0
4142,1066,21,female,medium,0,0,palmar left,Hand_0004520.jpg,0
4143,1066,21,female,medium,0,0,palmar left,Hand_0004521.jpg,0
4144,1066,21,female,medium,0,0,palmar left,Hand_0004522.jpg,0
4145,1066,21,female,medium,0,0,palmar left,Hand_0004523.jpg,0
4146,1066,21,female,medium,0,0,palmar left,Hand_0004524.jpg,0
4147,1066,21,female,medium,0,0,palmar left,Hand_0004525.jpg,0
4148,1066,21,female,medium,0,0,palmar left,Hand_0004526.jpg,0
4149,1066,21,female,medium,0,0,palmar left,Hand_0004527.jpg,0
4150,1066,21,female,medium,0,0,palmar left,Hand_0004528.jpg,0
4151,1066,21,female,medium,0,0,palmar left,Hand_0004529.jpg,0
4152,1066,21,female,medium,0,0,palmar left,Hand_0004530.jpg,0
4188,1033,20,female,medium,0,0,palmar right,Hand_0004570.jpg,0
4189,1033,20,female,medium,0,0,palmar right,Hand_0004571.jpg,0
4190,1033,20,female,medium,0,0,palmar right,Hand_0004572.jpg,0
4191,1033,20,female,medium,0,0,palmar right,Hand_0004573.jpg,0
4192,1033,20,female,medium,0,0,palmar right,Hand_0004574.jpg,0
4193,1033,20,female,medium,0,0,palmar right,Hand_0004575.jpg,0
4194,1033,20,female,medium,0,0,palmar right,Hand_0004576.jpg,0
4195,1033,20,female,medium,0,0,palmar right,Hand_0004577.jpg,0
4196,1033,20,female,medium,0,0,palmar right,Hand_0004578.jpg,0
4197,1033,20,female,medium,0,0,palmar right,Hand_0004579.jpg,0
4198,1033,20,female,medium,0,0,palmar right,Hand_0004580.jpg,0
4199,1033,20,female,medium,0,0,palmar right,Hand_0004581.jpg,0
4200,1033,20,female,medium,0,0,palmar right,Hand_0004582.jpg,0
4201,1033,20,female,medium,0,0,palmar right,Hand_0004583.jpg,0
4202,1033,20,female,medium,0,0,palmar right,Hand_0004584.jpg,0
4203,1033,20,female,medium,0,0,palmar right,Hand_0004585.jpg,0
4204,1033,20,female,medium,0,0,palmar right,Hand_0004586.jpg,0
4205,1033,20,female,medium,0,0,palmar right,Hand_0004587.jpg,0
4206,1033,20,female,medium,0,0,palmar right,Hand_0004588.jpg,0
4207,1033,20,female,medium,0,0,palmar right,Hand_0004589.jpg,0
4208,1033,20,female,medium,0,0,palmar right,Hand_0004590.jpg,0
4209,1033,20,female,medium,0,0,palmar right,Hand_0004591.jpg,0
4210,1033,20,female,medium,0,0,palmar right,Hand_0004592.jpg,0
4211,1033,20,female,medium,0,0,palmar right,Hand_0004593.jpg,0
4212,1033,20,female,medium,0,0,palmar right,Hand_0004594.jpg,0
4213,1033,20,female,medium,0,0,palmar right,Hand_0004595.jpg,0
4214,1033,20,female,medium,0,0,palmar right,Hand_0004596.jpg,0
4215,1033,20,female,medium,0,0,palmar right,Hand_0004597.jpg,0
4216,1033,20,female,medium,0,0,palmar right,Hand_0004598.jpg,0
4217,1033,20,female,medium,0,0,palmar right,Hand_0004599.jpg,0
4218,1033,20,female,medium,0,0,palmar right,Hand_0004600.jpg,0
4248,1033,20,female,medium,0,0,palmar left,Hand_0004631.jpg,0
4249,1033,20,female,medium,0,0,palmar left,Hand_0004632.jpg,0
4250,1033,20,female,medium,0,0,palmar left,Hand_0004633.jpg,0
4251,1033,20,female,medium,0,0,palmar left,Hand_0004634.jpg,0
4252,1033,20,female,medium,0,0,palmar left,Hand_0004635.jpg,0
4253,1033,20,female,medium,0,0,palmar left,Hand_0004636.jpg,0
4254,1033,20,female,medium,0,0,palmar left,Hand_0004637.jpg,0
4255,1033,20,female,medium,0,0,palmar left,Hand_0004638.jpg,0
4256,1033,20,female,medium,0,0,palmar left,Hand_0004639.jpg,0
4257,1033,20,female,medium,0,0,palmar left,Hand_0004640.jpg,0
4258,1033,20,female,medium,0,0,palmar left,Hand_0004641.jpg,0
4259,1033,20,female,medium,0,0,palmar left,Hand_0004642.jpg,0
4260,1033,20,female,medium,0,0,palmar left,Hand_0004643.jpg,0
4261,1033,20,female,medium,0,0,palmar left,Hand_0004644.jpg,0
4262,1033,20,female,medium,0,0,palmar left,Hand_0004645.jpg,0
4263,1033,20,female,medium,0,0,palmar left,Hand_0004646.jpg,0
4264,1033,20,female,medium,0,0,palmar left,Hand_0004647.jpg,0
4265,1033,20,female,medium,0,0,palmar left,Hand_0004648.jpg,0
4266,1033,20,female,medium,0,0,palmar left,Hand_0004649.jpg,0
4267,1033,20,female,medium,0,0,palmar left,Hand_0004650.jpg,0
4268,1033,20,female,medium,0,0,palmar left,Hand_0004651.jpg,0
4269,1033,20,female,medium,0,0,palmar left,Hand_0004652.jpg,0
4270,1033,20,female,medium,0,0,palmar left,Hand_0004653.jpg,0
4271,1033,20,female,medium,0,0,palmar left,Hand_0004654.jpg,0
4272,1033,20,female,medium,0,0,palmar left,Hand_0004655.jpg,0
4273,1033,20,female,medium,0,0,palmar left,Hand_0004656.jpg,0
4274,1033,20,female,medium,0,0,palmar left,Hand_0004657.jpg,0
4275,1033,20,female,medium,0,0,palmar left,Hand_0004658.jpg,0
4276,1033,20,female,medium,0,0,palmar left,Hand_0004659.jpg,0
4277,1033,20,female,medium,0,0,palmar left,Hand_0004660.jpg,0
4278,1033,20,female,medium,0,0,palmar left,Hand_0004661.jpg,0
4279,1033,20,female,medium,0,0,palmar left,Hand_0004662.jpg,0
4280,1033,20,female,medium,0,0,palmar left,Hand_0004663.jpg,0
4281,1033,20,female,medium,0,0,palmar left,Hand_0004664.jpg,0
4282,1033,20,female,medium,0,0,palmar left,Hand_0004665.jpg,0
4283,1033,20,female,medium,0,0,palmar left,Hand_0004666.jpg,0
4284,1033,20,female,medium,0,0,palmar left,Hand_0004667.jpg,0
4285,1033,20,female,medium,0,0,palmar left,Hand_0004668.jpg,0
4286,1033,20,female,medium,0,0,palmar left,Hand_0004669.jpg,0
4287,1033,20,female,medium,0,0,palmar left,Hand_0004670.jpg,0
4313,1080,21,female,medium,0,0,palmar right,Hand_0004696.jpg,0
4314,1080,21,female,medium,0,0,palmar right,Hand_0004697.jpg,0
4315,1080,21,female,medium,0,0,palmar right,Hand_0004698.jpg,0
4316,1080,21,female,medium,0,0,palmar right,Hand_0004699.jpg,0
4317,1080,21,female,medium,0,0,palmar right,Hand_0004700.jpg,0
4318,1080,21,female,medium,0,0,palmar right,Hand_0004701.jpg,0
4319,1080,21,female,medium,0,0,palmar right,Hand_0004702.jpg,0
4320,1080,21,female,medium,0,0,palmar right,Hand_0004703.jpg,0
4321,1080,21,female,medium,0,0,palmar right,Hand_0004704.jpg,0
4322,1080,21,female,medium,0,0,palmar right,Hand_0004705.jpg,0
4323,1080,21,female,medium,0,0,palmar right,Hand_0004706.jpg,0
4324,1080,21,female,medium,0,0,palmar right,Hand_0004707.jpg,0
4325,1080,21,female,medium,0,0,palmar right,Hand_0004708.jpg,0
4326,1080,21,female,medium,0,0,palmar right,Hand_0004709.jpg,0
4327,1080,21,female,medium,0,0,palmar right,Hand_0004710.jpg,0
4328,1080,21,female,medium,0,0,palmar right,Hand_0004711.jpg,0
4329,1080,21,female,medium,0,0,palmar right,Hand_0004712.jpg,0
4330,1080,21,female,medium,0,0,palmar right,Hand_0004713.jpg,0
4331,1080,21,female,medium,0,0,palmar right,Hand_0004714.jpg,0
4332,1080,21,female,medium,0,0,palmar right,Hand_0004715.jpg,0
4333,1080,21,female,medium,0,0,palmar right,Hand_0004716.jpg,0
4334,1080,21,female,medium,0,0,palmar right,Hand_0004717.jpg,0
4364,1080,21,female,medium,0,0,palmar left,Hand_0004747.jpg,0
4365,1080,21,female,medium,0,0,palmar left,Hand_0004748.jpg,0
4366,1080,21,female,medium,0,0,palmar left,Hand_0004749.jpg,0
4367,1080,21,female,medium,0,0,palmar left,Hand_0004750.jpg,0
4368,1080,21,female,medium,0,0,palmar left,Hand_0004751.jpg,0
4369,1080,21,female,medium,0,0,palmar left,Hand_0004752.jpg,0
4370,1080,21,female,medium,0,0,palmar left,Hand_0004753.jpg,0
4371,1080,21,female,medium,0,0,palmar left,Hand_0004754.jpg,0
4372,1080,21,female,medium,0,0,palmar left,Hand_0004755.jpg,0
4373,1080,21,female,medium,0,0,palmar left,Hand_0004756.jpg,0
4374,1080,21,female,medium,0,0,palmar left,Hand_0004757.jpg,0
4375,1080,21,female,medium,0,0,palmar left,Hand_0004758.jpg,0
4376,1080,21,female,medium,0,0,palmar left,Hand_0004759.jpg,0
4377,1080,21,female,medium,0,0,palmar left,Hand_0004760.jpg,0
4378,1080,21,female,medium,0,0,palmar left,Hand_0004761.jpg,0
4379,1080,21,female,medium,0,0,palmar left,Hand_0004762.jpg,0
4380,1080,21,female,medium,0,0,palmar left,Hand_0004763.jpg,0
4381,1080,21,female,medium,0,0,palmar left,Hand_0004764.jpg,0
4382,1080,21,female,medium,0,0,palmar left,Hand_0004765.jpg,0
4383,1080,21,female,medium,0,0,palmar left,Hand_0004766.jpg,0
4384,1080,21,female,medium,0,0,palmar left,Hand_0004767.jpg,0
4426,1050,20,female,medium,0,0,palmar right,Hand_0004811.jpg,0
4427,1050,20,female,medium,0,0,palmar right,Hand_0004812.jpg,0
4428,1050,20,female,medium,0,0,palmar right,Hand_0004813.jpg,0
4429,1050,20,female,medium,0,0,palmar right,Hand_0004814.jpg,0
4430,1050,20,female,medium,0,0,palmar right,Hand_0004815.jpg,0
4431,1050,20,female,medium,0,0,palmar right,Hand_0004816.jpg,0
4432,1050,20,female,medium,0,0,palmar right,Hand_0004817.jpg,0
4433,1050,20,female,medium,0,0,palmar right,Hand_0004818.jpg,0
4434,1050,20,female,medium,0,0,palmar right,Hand_0004819.jpg,0
4435,1050,20,female,medium,0,0,palmar right,Hand_0004820.jpg,0
4436,1050,20,female,medium,0,0,palmar right,Hand_0004821.jpg,0
4437,1050,20,female,medium,0,0,palmar right,Hand_0004822.jpg,0
4438,1050,20,female,medium,0,0,palmar right,Hand_0004823.jpg,0
4439,1050,20,female,medium,0,0,palmar right,Hand_0004824.jpg,0
4440,1050,20,female,medium,0,0,palmar right,Hand_0004825.jpg,0
4441,1050,20,female,medium,0,0,palmar right,Hand_0004826.jpg,0
4442,1050,20,female,medium,0,0,palmar right,Hand_0004827.jpg,0
4443,1050,20,female,medium,0,0,palmar right,Hand_0004828.jpg,0
4444,1050,20,female,medium,0,0,palmar right,Hand_0004829.jpg,0
4445,1050,20,female,medium,0,0,palmar right,Hand_0004830.jpg,0
4446,1050,20,female,medium,0,0,palmar right,Hand_0004831.jpg,0
4447,1050,20,female,medium,0,0,palmar right,Hand_0004832.jpg,0
4448,1050,20,female,medium,0,0,palmar right,Hand_0004833.jpg,0
4449,1050,20,female,medium,0,0,palmar right,Hand_0004834.jpg,0
4450,1050,20,female,medium,0,0,palmar right,Hand_0004835.jpg,0
4451,1050,20,female,medium,0,0,palmar right,Hand_0004836.jpg,0
4452,1050,20,female,medium,0,0,palmar right,Hand_0004837.jpg,0
4453,1050,20,female,medium,0,0,palmar right,Hand_0004838.jpg,0
4454,1050,20,female,medium,0,0,palmar right,Hand_0004839.jpg,0
4455,1050,20,female,medium,0,0,palmar right,Hand_0004840.jpg,0
4456,1050,20,female,medium,0,0,palmar right,Hand_0004841.jpg,0
4457,1050,20,female,medium,0,0,palmar right,Hand_0004842.jpg,0
4458,1050,20,female,medium,0,0,palmar right,Hand_0004843.jpg,0
4459,1050,20,female,medium,0,0,palmar right,Hand_0004844.jpg,0
4460,1050,20,female,medium,0,0,palmar right,Hand_0004845.jpg,0
4461,1050,20,female,medium,0,0,palmar right,Hand_0004846.jpg,0
4462,1050,20,female,medium,0,0,palmar right,Hand_0004851.jpg,0
4463,1050,20,female,medium,0,0,palmar right,Hand_0004852.jpg,0
4464,1050,20,female,medium,0,0,palmar right,Hand_0004853.jpg,0
4465,1050,20,female,medium,0,0,palmar right,Hand_0004854.jpg,0
4466,1050,20,female,medium,0,0,palmar right,Hand_0004855.jpg,0
4467,1050,20,female,medium,0,0,palmar right,Hand_0004856.jpg,0
4468,1050,20,female,medium,0,0,palmar right,Hand_0004857.jpg,0
4469,1050,20,female,medium,0,0,palmar right,Hand_0004858.jpg,0
4470,1050,20,female,medium,0,0,palmar right,Hand_0004859.jpg,0
4471,1050,20,female,medium,0,0,palmar right,Hand_0004861.jpg,0
4472,1050,20,female,medium,0,0,palmar right,Hand_0004862.jpg,0
4473,1050,20,female,medium,0,0,palmar right,Hand_0004863.jpg,0
4474,1050,20,female,medium,0,0,palmar right,Hand_0004864.jpg,0
4475,1050,20,female,medium,0,0,palmar right,Hand_0004865.jpg,0
4476,1050,20,female,medium,0,0,palmar right,Hand_0004866.jpg,0
4477,1050,20,female,medium,0,0,palmar right,Hand_0004867.jpg,0
4478,1050,20,female,medium,0,0,palmar right,Hand_0004868.jpg,0
4479,1050,20,female,medium,0,0,palmar right,Hand_0004869.jpg,0
4480,1050,20,female,medium,0,0,palmar right,Hand_0004870.jpg,0
4481,1050,20,female,medium,0,0,palmar right,Hand_0004871.jpg,0
4482,1050,20,female,medium,0,0,palmar right,Hand_0004872.jpg,0
4483,1050,20,female,medium,0,0,palmar right,Hand_0004873.jpg,0
4484,1050,20,female,medium,0,0,palmar right,Hand_0004874.jpg,0
4485,1050,20,female,medium,0,0,palmar right,Hand_0004875.jpg,0
4486,1050,20,female,medium,0,0,palmar right,Hand_0004876.jpg,0
4487,1050,20,female,medium,0,0,palmar right,Hand_0004877.jpg,0
4488,1050,20,female,medium,0,0,palmar right,Hand_0004878.jpg,0
4489,1050,20,female,medium,0,0,palmar right,Hand_0004879.jpg,0
4490,1050,20,female,medium,0,0,palmar right,Hand_0004880.jpg,0
4491,1050,20,female,medium,0,0,palmar right,Hand_0004881.jpg,0
4492,1050,20,female,medium,0,0,palmar right,Hand_0004882.jpg,0
4493,1050,20,female,medium,0,0,palmar right,Hand_0004883.jpg,0
4494,1050,20,female,medium,0,0,palmar right,Hand_0004884.jpg,0
4495,1050,20,female,medium,0,0,palmar right,Hand_0004885.jpg,0
4496,1050,20,female,medium,0,0,palmar right,Hand_0004886.jpg,0
4525,1050,20,female,medium,0,0,palmar left,Hand_0004916.jpg,0
4526,1050,20,female,medium,0,0,palmar left,Hand_0004917.jpg,0
4527,1050,20,female,medium,0,0,palmar left,Hand_0004918.jpg,0
4528,1050,20,female,medium,0,0,palmar left,Hand_0004919.jpg,0
4529,1050,20,female,medium,0,0,palmar left,Hand_0004920.jpg,0
4530,1050,20,female,medium,0,0,palmar left,Hand_0004921.jpg,0
4531,1050,20,female,medium,0,0,palmar left,Hand_0004922.jpg,0
4532,1050,20,female,medium,0,0,palmar left,Hand_0004923.jpg,0
4533,1050,20,female,medium,0,0,palmar left,Hand_0004924.jpg,0
4534,1050,20,female,medium,0,0,palmar left,Hand_0004925.jpg,0
4535,1050,20,female,medium,0,0,palmar left,Hand_0004926.jpg,0
4536,1050,20,female,medium,0,0,palmar left,Hand_0004927.jpg,0
4537,1050,20,female,medium,0,0,palmar left,Hand_0004928.jpg,0
4538,1050,20,female,medium,0,0,palmar left,Hand_0004929.jpg,0
4539,1050,20,female,medium,0,0,palmar left,Hand_0004930.jpg,0
4540,1050,20,female,medium,0,0,palmar left,Hand_0004931.jpg,0
4541,1050,20,female,medium,0,0,palmar left,Hand_0004933.jpg,0
4542,1050,20,female,medium,0,0,palmar left,Hand_0004934.jpg,0
4543,1050,20,female,medium,0,0,palmar left,Hand_0004935.jpg,0
4544,1050,20,female,medium,0,0,palmar left,Hand_0004936.jpg,0
4545,1050,20,female,medium,0,0,palmar left,Hand_0004937.jpg,0
4546,1050,20,female,medium,0,0,palmar left,Hand_0004938.jpg,0
4547,1050,20,female,medium,0,0,palmar left,Hand_0004939.jpg,0
4548,1050,20,female,medium,0,0,palmar left,Hand_0004940.jpg,0
4549,1050,20,female,medium,0,0,palmar left,Hand_0004941.jpg,0
4550,1050,20,female,medium,0,0,palmar left,Hand_0004942.jpg,0
4551,1050,20,female,medium,0,0,palmar left,Hand_0004943.jpg,0
4552,1050,20,female,medium,0,0,palmar left,Hand_0004944.jpg,0
4553,1050,20,female,medium,0,0,palmar left,Hand_0004945.jpg,0
4554,1050,20,female,medium,0,0,palmar left,Hand_0004946.jpg,0
4555,1050,20,female,medium,0,0,palmar left,Hand_0004947.jpg,0
4556,1050,20,female,medium,0,0,palmar left,Hand_0004948.jpg,0
4557,1050,20,female,medium,0,0,palmar left,Hand_0004949.jpg,0
4558,1050,20,female,medium,0,0,palmar left,Hand_0004950.jpg,0
4559,1050,20,female,medium,0,0,palmar left,Hand_0004951.jpg,0
4560,1050,20,female,medium,0,0,palmar left,Hand_0004952.jpg,0
4561,1050,20,female,medium,0,0,palmar left,Hand_0004953.jpg,0
4562,1050,20,female,medium,0,0,palmar left,Hand_0004954.jpg,0
4563,1050,20,female,medium,0,0,palmar left,Hand_0004955.jpg,0
4589,1558,21,female,medium,0,0,palmar right,Hand_0004982.jpg,0
4590,1558,21,female,medium,0,0,palmar right,Hand_0004983.jpg,0
4591,1558,21,female,medium,0,0,palmar right,Hand_0004984.jpg,0
4592,1558,21,female,medium,0,0,palmar right,Hand_0004985.jpg,0
4593,1558,21,female,medium,0,0,palmar right,Hand_0004986.jpg,0
4594,1558,21,female,medium,0,0,palmar right,Hand_0004987.jpg,0
4595,1558,21,female,medium,0,0,palmar right,Hand_0004988.jpg,0
4596,1558,21,female,medium,0,0,palmar right,Hand_0004989.jpg,0
4597,1558,21,female,medium,0,0,palmar right,Hand_0004990.jpg,0
4598,1558,21,female,medium,0,0,palmar right,Hand_0004991.jpg,0
4599,1558,21,female,medium,0,0,palmar right,Hand_0004992.jpg,0
4600,1558,21,female,medium,0,0,palmar right,Hand_0004993.jpg,0
4601,1558,21,female,medium,0,0,palmar right,Hand_0004994.jpg,0
4602,1558,21,female,medium,0,0,palmar right,Hand_0004995.jpg,0
4603,1558,21,female,medium,0,0,palmar right,Hand_0004996.jpg,0
4604,1558,21,female,medium,0,0,palmar right,Hand_0004997.jpg,0
4605,1558,21,female,medium,0,0,palmar right,Hand_0004998.jpg,0
4606,1558,21,female,medium,0,0,palmar right,Hand_0004999.jpg,0
4607,1558,21,female,medium,0,0,palmar right,Hand_0005000.jpg,0
4608,1558,21,female,medium,0,0,palmar right,Hand_0005001.jpg,0
4609,1558,21,female,medium,0,0,palmar right,Hand_0005002.jpg,0
4610,1558,21,female,medium,0,0,palmar right,Hand_0005003.jpg,0
4611,1558,21,female,medium,0,0,palmar right,Hand_0005004.jpg,0
4612,1558,21,female,medium,0,0,palmar right,Hand_0005005.jpg,0
4613,1558,21,female,medium,0,0,palmar right,Hand_0005006.jpg,0
4614,1558,21,female,medium,0,0,palmar right,Hand_0005007.jpg,0
4615,1558,21,female,medium,0,0,palmar right,Hand_0005008.jpg,0
4616,1558,21,female,medium,0,0,palmar right,Hand_0005009.jpg,0
4617,1558,21,female,medium,0,0,palmar right,Hand_0005010.jpg,0
4618,1558,21,female,medium,0,0,palmar right,Hand_0005011.jpg,0
4619,1558,21,female,medium,0,0,palmar right,Hand_0005012.jpg,0
4620,1558,21,female,medium,0,0,palmar right,Hand_0005013.jpg,0
4621,1558,21,female,medium,0,0,palmar right,Hand_0005014.jpg,0
4622,1558,21,female,medium,0,0,palmar right,Hand_0005015.jpg,0
4623,1558,21,female,medium,0,0,palmar right,Hand_0005016.jpg,0
4624,1558,21,female,medium,0,0,palmar right,Hand_0005017.jpg,0
4625,1558,21,female,medium,0,0,palmar right,Hand_0005018.jpg,0
4626,1558,21,female,medium,0,0,palmar right,Hand_0005019.jpg,0
4627,1558,21,female,medium,0,0,palmar right,Hand_0005020.jpg,0
4628,1558,21,female,medium,0,0,palmar right,Hand_0005021.jpg,0
4629,1558,21,female,medium,0,0,palmar right,Hand_0005022.jpg,0
4630,1558,21,female,medium,0,0,palmar right,Hand_0005023.jpg,0
4631,1558,21,female,medium,0,0,palmar right,Hand_0005024.jpg,0
4632,1558,21,female,medium,0,0,palmar right,Hand_0005025.jpg,0
4633,1558,21,female,medium,0,0,palmar right,Hand_0005026.jpg,0
4634,1558,21,female,medium,0,0,palmar right,Hand_0005027.jpg,0
4635,1558,21,female,medium,0,0,palmar right,Hand_0005028.jpg,0
4636,1558,21,female,medium,0,0,palmar right,Hand_0005029.jpg,0
4637,1558,21,female,medium,0,0,palmar right,Hand_0005030.jpg,0
4638,1558,21,female,medium,0,0,palmar right,Hand_0005031.jpg,0
4639,1558,21,female,medium,0,0,palmar right,Hand_0005032.jpg,0
4640,1558,21,female,medium,0,0,palmar right,Hand_0005033.jpg,0
4641,1558,21,female,medium,0,0,palmar right,Hand_0005034.jpg,0
4642,1558,21,female,medium,0,0,palmar right,Hand_0005035.jpg,0
4690,1558,21,female,medium,1,0,palmar left,Hand_0005083.jpg,0
4691,1558,21,female,medium,1,0,palmar left,Hand_0005084.jpg,0
4692,1558,21,female,medium,1,0,palmar left,Hand_0005085.jpg,0
4693,1558,21,female,medium,1,0,palmar left,Hand_0005086.jpg,0
4694,1558,21,female,medium,1,0,palmar left,Hand_0005087.jpg,0
4695,1558,21,female,medium,1,0,palmar left,Hand_0005088.jpg,0
4696,1558,21,female,medium,1,0,palmar left,Hand_0005089.jpg,0
4697,1558,21,female,medium,1,0,palmar left,Hand_0005090.jpg,0
4698,1558,21,female,medium,1,0,palmar left,Hand_0005091.jpg,0
4699,1558,21,female,medium,1,0,palmar left,Hand_0005092.jpg,0
4700,1558,21,female,medium,1,0,palmar left,Hand_0005093.jpg,0
4701,1558,21,female,medium,1,0,palmar left,Hand_0005094.jpg,0
4702,1558,21,female,medium,1,0,palmar left,Hand_0005095.jpg,0
4703,1558,21,female,medium,1,0,palmar left,Hand_0005096.jpg,0
4704,1558,21,female,medium,1,0,palmar left,Hand_0005097.jpg,0
4705,1558,21,female,medium,1,0,palmar left,Hand_0005098.jpg,0
4706,1558,21,female,medium,1,0,palmar left,Hand_0005099.jpg,0
4707,1558,21,female,medium,1,0,palmar left,Hand_0005100.jpg,0
4715,1021,22,male,dark,0,0,palmar right,Hand_0005108.jpg,0
4716,1021,22,male,dark,0,0,palmar right,Hand_0005109.jpg,0
4717,1021,22,male,dark,0,0,palmar right,Hand_0005110.jpg,0
4718,1021,22,male,dark,0,0,palmar right,Hand_0005111.jpg,0
4719,1021,22,male,dark,0,0,palmar right,Hand_0005112.jpg,0
4720,1021,22,male,dark,0,0,palmar right,Hand_0005113.jpg,0
4721,1021,22,male,dark,0,0,palmar right,Hand_0005114.jpg,0
4722,1021,22,male,dark,0,0,palmar right,Hand_0005115.jpg,0
4723,1021,22,male,dark,0,0,palmar right,Hand_0005116.jpg,0
4724,1021,22,male,dark,0,0,palmar right,Hand_0005117.jpg,0
4725,1021,22,male,dark,0,0,palmar right,Hand_0005118.jpg,0
4726,1021,22,male,dark,0,0,palmar right,Hand_0005119.jpg,0
4727,1021,22,male,dark,0,0,palmar right,Hand_0005120.jpg,0
